hhid,sexe_chef_bin,age_chef,educ_hi_chef,annees_scol_chef,niveau_instruction_chef,diplome_chef,activite_chef,branch_chef,csp_chef,departement,departement_nom,milieu,milieu_urbain,hhweight,dep_totale_annuelle,dep_educ,educ_hi_mere,niveau_instruction_mere,taille_menage,choc_economique,choc_naturel,choc_quelconque,tv,frigo,cuisin,ordin,decod,car,score_actifs,acces_electricite,logem,toilet,eauboi_ss,dep_percapita,log_dep_totale,log_dep_percapita,chef_instruit,chef_superieur,ethnie_chef_code,religion_chef_code,mstat_chef_code,agemar_chef,nation_chef_code,internet_chef,telpor_chef,bank_chef,handit_chef,handig_chef,moustiq_chef,couvmal_chef,alfa_chef,annee_naissance_chef,religion_chef_lbl,mstat_chef_lbl,mur_ameliore,toit_ameliore,sol_ameliore,eauboi_sp_ameliore,elec_urbain,elec_autre,ordure_amelioree,eval_toilettes,eval_eau,actif_fer,superficie_terre_ha,nb_gros_ruminants,nb_petits_ruminants,nb_porcins,nb_lapins,nb_volailles,choc_idiosyncr_demo,choc_collectif_naturel,choc_collectif_eco,choc_idiosyncr_eco,choc_collectif_violence,choc_collectif_autre
110014,1,34,3,6,2_Primaire,0,Emploi,8.0,9.0,3,Atlantique,1,1,63.7495438453461,1735512.6517334,98000.0,1.0,1_Aucun,6,1,0,1,0,0,0,0,0,0,0,1,3,1,1,289252.108622233,14.3668134042219,12.5750539349939,1,0,4.0,2,2,25.0,1,0,1,1,0,0,1,0,1,14,2_Musulman,2_Marie monogame,1,1,1,1,1,0,1,1,0,0,,0,0,0,0,0,0,0,1,0,0,0
110029,1,54,3,6,2_Primaire,1,Retraite,,,3,Atlantique,1,1,63.7495438453461,2587390.31682478,65000.0,1.0,1_Aucun,4,1,0,1,0,0,0,0,0,0,0,1,1,1,1,646847.579206194,14.7661603260244,13.3798659649045,1,0,9.0,1,3,27.0,1,1,1,1,0,0,1,0,1,14,1_Catholique,3_Marie polygame,1,1,1,1,1,0,1,1,0,0,,0,0,0,0,0,0,0,1,0,0,0
110052,1,29,4,9,3_Secondaire1,1,Emploi,5.0,9.0,3,Atlantique,1,1,63.7495438453461,1237097.29230608,0.0,,,1,0,0,1,0,0,0,0,0,0,0,1,4,1,1,1237097.29230608,14.0282783001056,14.0282783001056,1,0,3.0,2,1,,1,1,1,1,0,0,1,0,1,14,2_Musulman,1_Celibataire,1,1,1,1,1,0,0,1,1,0,,0,0,0,0,0,1,0,0,0,0,0
110060,1,26,3,6,2_Primaire,0,Emploi,5.0,9.0,3,Atlantique,1,1,63.7495438453461,1200249.46303885,0.0,4.0,3_Secondaire1,4,0,0,0,0,0,0,0,0,0,0,1,3,1,1,300062.365759713,13.9980399790187,12.6117456178988,1,0,9.0,2,2,25.0,1,1,1,1,0,0,1,0,1,14,2_Musulman,2_Marie monogame,1,1,1,1,1,0,0,1,0,0,,0,0,0,0,0,0,0,0,0,0,0
110068,1,35,9,17,5_Superieur,7,Emploi,11.0,3.0,3,Atlantique,1,1,63.7495438453461,2994482.14268276,50000.0,9.0,5_Superieur,4,0,0,0,1,0,0,0,1,0,2,1,4,1,1,748620.535670689,14.9122818672969,13.5259875061771,1,1,18.0,1,2,27.0,1,1,1,1,0,0,1,0,1,14,1_Catholique,2_Marie monogame,1,1,1,1,1,0,1,1,1,0,,0,0,0,0,0,0,0,0,0,0,0
110075,0,41,1,0,1_Aucun,0,Menagere,6.0,9.0,3,Atlantique,1,1,63.7495438453461,1126503.05682373,0.0,1.0,1_Aucun,1,0,0,1,0,0,0,0,0,0,0,1,1,0,1,1126503.05682373,13.9346287524093,13.9346287524093,0,0,9.0,2,4,27.0,1,0,1,0,0,0,1,0,1,15,2_Musulman,4_Union libre,1,1,1,1,1,0,1,1,1,0,,0,0,0,0,0,1,0,0,0,0,0
110098,1,60,1,0,1_Aucun,0,Retraite,,,3,Atlantique,1,1,63.7495438453461,1659444.97065081,0.0,1.0,1_Aucun,6,0,0,0,0,0,0,0,0,0,0,0,2,0,1,276574.161775135,14.321993749394,12.5302342801659,0,0,9.0,2,2,25.0,1,0,1,0,1,0,1,0,1,14,2_Musulman,2_Marie monogame,1,1,1,1,0,0,1,1,1,0,,0,0,0,0,0,0,0,0,0,0,0
110106,1,26,1,0,1_Aucun,0,Etudiant,,,3,Atlantique,1,1,133.525953778548,1222534.17163086,0.0,1.0,1_Aucun,3,1,0,1,0,0,0,0,0,0,0,1,3,0,1,407511.39054362,14.0164364521948,12.9178241635267,0,0,9.0,2,2,25.0,1,0,1,1,0,0,1,0,1,16,2_Musulman,2_Marie monogame,1,1,1,1,0,1,0,1,1,0,,0,0,0,0,0,0,0,1,0,0,0
110121,1,35,1,0,1_Aucun,0,Emploi,11.0,9.0,3,Atlantique,1,1,133.525953778548,1866810.47790527,138000.0,1.0,1_Aucun,6,1,0,1,0,0,0,0,0,0,0,1,3,0,1,311135.079650879,14.4397419058047,12.6479824365766,0,0,1.0,2,2,27.0,1,1,1,1,0,0,1,0,1,16,2_Musulman,2_Marie monogame,1,1,1,1,1,0,1,1,1,0,,0,0,0,0,0,0,0,1,0,0,0
110718,1,26,6,11,4_Secondaire2,2,Emploi,11.0,3.0,3,Atlantique,1,1,133.525953778548,1557898.75360979,0.0,1.0,1_Aucun,3,1,0,1,1,0,0,0,1,0,2,1,3,1,1,519299.584536598,14.2588485184551,13.160236229787,1,0,1.0,2,2,24.0,1,1,1,1,0,0,1,0,1,15,2_Musulman,2_Marie monogame,1,1,1,1,1,0,1,1,0,0,,0,0,0,0,0,0,0,1,0,0,0
110719,0,41,4,9,3_Secondaire1,1,Emploi,6.0,9.0,3,Atlantique,1,1,133.525953778548,1463871.22598703,84200.0,4.0,3_Secondaire1,4,0,0,1,0,0,0,0,0,0,0,1,3,1,1,365967.806496757,14.1965950092433,12.8103006481234,1,0,9.0,2,2,25.0,1,1,1,1,0,0,1,0,1,15,2_Musulman,2_Marie monogame,1,1,1,1,1,0,0,1,0,0,,0,0,0,0,0,1,0,0,0,0,0
111002,1,44,4,9,3_Secondaire1,1,Emploi,8.0,9.0,3,Atlantique,1,1,287.399928884723,2753756.01062012,174200.0,3.0,2_Primaire,9,1,0,1,0,0,0,0,0,0,0,1,1,1,1,305972.890068902,14.8284763597999,12.6312517824637,1,0,10.0,2,3,25.0,1,1,1,1,0,0,1,0,1,9,2_Musulman,3_Marie polygame,1,1,1,1,1,0,1,1,1,0,,0,0,0,0,0,0,0,1,0,0,0
111018,0,25,6,11,4_Secondaire2,5,Emploi,6.0,9.0,3,Atlantique,1,1,449.639197431107,639315.465515137,0.0,6.0,4_Secondaire2,1,1,0,1,0,0,0,0,0,0,0,1,3,1,0,639315.465515137,13.3681532977889,13.3681532977889,1,0,10.0,2,7,22.0,1,1,1,1,0,0,1,0,1,10,2_Musulman,7_Autre,1,1,1,0,1,0,1,1,1,0,,0,0,0,0,0,0,0,1,0,0,0
111038,1,42,3,6,2_Primaire,0,Emploi,5.0,4.0,3,Atlantique,1,1,287.399928884723,2183650.30395508,68000.0,3.0,2_Primaire,6,1,0,1,0,0,0,0,0,0,0,1,3,0,1,363941.717325846,14.5965084857901,12.8047490165621,1,0,10.0,2,2,30.0,1,1,1,1,0,0,1,0,1,9,2_Musulman,2_Marie monogame,1,1,1,1,0,1,1,1,0,0,,0,0,0,0,0,0,0,1,0,0,0
111056,0,41,1,0,1_Aucun,0,Emploi,7.0,9.0,3,Atlantique,1,1,449.639197431107,730211.983764648,6500.0,1.0,1_Aucun,3,1,0,1,0,0,0,0,0,0,0,1,3,1,1,243403.994588216,13.5010901596886,12.4024778710205,0,0,12.0,2,6,28.0,1,0,1,1,0,0,1,0,0,10,2_Musulman,6_Divorce/Separe,1,1,1,1,0,1,1,1,1,0,,0,0,0,0,0,0,0,1,0,0,0
111075,0,62,3,6,2_Primaire,0,Retraite,,,3,Atlantique,1,1,449.639197431107,2312645.81447928,0.0,3.0,2_Primaire,4,1,0,1,1,0,0,0,0,0,1,1,1,0,1,578161.453619821,14.6539028012908,13.2676084401709,1,0,44.0,1,5,30.0,1,0,1,0,0,0,1,0,0,10,1_Catholique,5_Veuf/Veuve,1,1,1,1,1,0,0,1,0,0,,0,0,0,0,0,0,0,1,0,0,0
111109,0,50,6,11,4_Secondaire2,2,Emploi,7.0,9.0,3,Atlantique,1,1,287.399928884723,2119647.85313198,0.0,6.0,4_Secondaire2,4,1,0,1,0,0,0,0,0,0,0,1,4,0,1,529911.963282994,14.5667605258377,13.1804661647178,1,0,9.0,2,7,30.0,1,1,1,0,0,0,1,0,1,9,2_Musulman,7_Autre,1,1,1,1,1,0,1,1,0,0,,0,0,0,0,0,0,0,1,0,0,0
111128,1,41,3,6,2_Primaire,0,Emploi,8.0,3.0,3,Atlantique,1,1,449.639197431107,3899701.58331299,214000.0,1.0,1_Aucun,5,1,0,1,1,0,0,0,0,0,1,1,3,0,1,779940.316662598,15.1764105910731,13.566972678639,1,0,9.0,2,2,27.0,1,1,1,0,0,0,1,0,1,10,2_Musulman,2_Marie monogame,1,1,1,1,1,0,1,1,0,0,,0,0,0,0,0,0,0,1,0,0,0
111180,1,37,3,6,2_Primaire,0,Emploi,8.0,9.0,3,Atlantique,1,1,287.399928884723,1538031.10732596,90000.0,3.0,2_Primaire,5,1,0,1,0,0,0,0,0,0,0,1,4,1,1,307606.221465193,14.2460136546728,12.6365757422387,1,0,1.0,2,2,20.0,1,0,1,1,0,0,1,0,1,9,2_Musulman,2_Marie monogame,0,1,1,1,0,1,1,1,1,0,,0,0,0,0,0,1,0,1,0,0,0
111197,1,37,9,17,5_Superieur,7,Emploi,9.0,3.0,3,Atlantique,1,1,287.399928884723,3390741.77697944,85000.0,6.0,4_Secondaire2,6,1,0,1,1,0,0,0,0,0,1,1,4,1,0,565123.629496574,15.0365592686888,13.2447997994607,1,1,11.0,2,2,29.0,1,1,1,1,0,0,1,0,1,9,2_Musulman,2_Marie monogame,1,1,1,0,1,0,1,1,1,0,,0,0,0,0,0,0,0,1,0,0,0
111215,0,41,1,0,1_Aucun,0,Emploi,6.0,9.0,3,Atlantique,1,1,287.399928884723,2452560.7602975,157500.0,1.0,1_Aucun,8,1,0,1,0,0,0,0,0,0,0,1,4,1,1,306570.095037188,14.7126432449557,12.6332017032759,0,0,9.0,2,7,23.0,1,1,1,1,0,0,1,0,0,9,2_Musulman,7_Autre,1,1,1,1,0,1,1,1,0,0,,0,0,0,0,20,0,0,1,0,0,0
111251,1,38,9,17,5_Superieur,7,Emploi,8.0,2.0,3,Atlantique,1,1,287.399928884723,8272632.45458905,602000.0,9.0,5_Superieur,7,1,0,1,1,1,1,1,1,1,6,1,1,1,1,1181804.63636986,15.9284633300839,13.9825531810286,1,1,9.0,2,2,27.0,1,1,1,1,0,0,1,1,1,9,2_Musulman,2_Marie monogame,1,1,1,1,1,0,1,1,1,1,,0,0,0,0,0,0,0,1,0,0,0
111270,1,49,9,17,5_Superieur,7,Emploi,11.0,2.0,3,Atlantique,1,1,449.639197431107,2375134.61067418,93000.0,6.0,4_Secondaire2,5,1,0,1,0,0,0,0,0,0,0,1,4,1,0,475026.922134835,14.6805646720233,13.0711267595892,1,1,9.0,2,2,26.0,1,1,1,1,1,0,1,0,1,10,2_Musulman,2_Marie monogame,1,1,1,0,0,1,1,1,0,0,,0,0,0,0,0,0,0,1,0,0,0
112002,1,40,9,17,5_Superieur,9,Emploi,9.0,1.0,3,Atlantique,1,1,847.740904100882,4955928.82449744,91000.0,9.0,5_Superieur,5,1,0,1,1,1,1,1,1,1,6,1,1,1,1,991185.764899487,15.4160951601465,13.8066572477124,1,1,9.0,2,2,20.0,1,1,1,1,0,0,1,0,1,5,2_Musulman,2_Marie monogame,1,1,1,1,1,0,1,1,1,1,,0,0,0,0,0,0,0,1,0,0,0
112032,1,62,3,6,2_Primaire,0,Retraite,,,3,Atlantique,1,1,570.849707384657,1836639.40067836,0.0,3.0,2_Primaire,4,0,0,1,1,0,0,0,0,0,1,1,1,1,0,459159.850169591,14.4234480469851,13.0371536858652,1,0,1.0,2,2,20.0,1,0,1,1,1,0,1,0,1,4,2_Musulman,2_Marie monogame,0,1,1,0,1,0,1,1,0,0,,0,0,0,0,0,1,0,0,0,0,0
112085,1,32,3,6,2_Primaire,0,Emploi,8.0,9.0,3,Atlantique,1,1,847.740904100882,2056603.95976911,132000.0,4.0,3_Secondaire1,5,0,0,0,1,0,0,0,0,1,2,1,1,1,0,411320.791953823,14.5365666171712,12.9271287047371,1,0,9.0,2,2,20.0,1,1,1,0,0,0,1,0,1,4,2_Musulman,2_Marie monogame,1,1,1,0,1,0,1,0,1,0,,0,0,0,0,0,0,0,0,0,0,0
112091,1,48,3,6,2_Primaire,0,Emploi,8.0,9.0,3,Atlantique,1,1,570.849707384657,1451647.13009208,101500.0,,,4,0,0,1,0,0,0,0,0,0,0,1,4,1,0,362911.782523019,14.1882094214794,12.8019150603595,1,0,9.0,2,6,20.0,1,0,1,0,0,0,1,0,1,5,2_Musulman,6_Divorce/Separe,1,1,1,0,1,0,0,1,0,0,,0,0,0,0,0,1,0,0,0,0,0
112126,1,39,1,0,1_Aucun,0,Emploi,8.0,3.0,3,Atlantique,1,1,847.740904100882,2662124.70117188,171000.0,3.0,2_Primaire,6,0,0,0,1,0,0,0,0,0,1,1,3,1,0,443687.450195313,14.7946351217581,13.00287565253,0,0,9.0,2,2,28.0,1,1,1,0,0,0,1,0,1,5,2_Musulman,2_Marie monogame,1,1,1,0,1,0,1,1,1,0,,0,0,0,0,0,0,0,0,0,0,0
112179,1,48,3,6,2_Primaire,1,Emploi,8.0,9.0,3,Atlantique,1,1,570.849707384657,3498953.9206543,73000.0,3.0,2_Primaire,8,1,0,1,1,0,0,0,0,0,1,1,1,0,0,437369.240081787,15.0679746019731,12.9885330602933,1,0,9.0,2,2,27.0,1,0,1,1,0,0,1,0,1,5,2_Musulman,2_Marie monogame,1,1,1,0,1,0,0,1,0,0,,0,0,0,0,0,0,0,1,1,0,0
112208,1,33,9,17,5_Superieur,7,Emploi,4.0,9.0,3,Atlantique,1,1,570.849707384657,2025320.24940709,0.0,6.0,4_Secondaire2,3,1,0,1,1,0,0,0,0,0,1,1,3,0,0,675106.749802362,14.5212383938741,13.422626105206,1,1,3.0,2,2,30.0,1,1,1,1,0,0,1,0,1,5,2_Musulman,2_Marie monogame,1,1,1,0,1,0,0,1,0,0,,0,0,0,0,0,0,0,1,0,0,0
112267,1,30,6,11,4_Secondaire2,2,Emploi,6.0,9.0,3,Atlantique,1,1,570.849707384657,2075038.93286133,26000.0,4.0,3_Secondaire1,4,1,0,1,1,0,0,0,0,0,1,1,3,1,0,518759.733215332,14.5454904742957,13.1591961131758,1,0,9.0,2,2,25.0,1,0,1,1,0,0,1,0,1,5,2_Musulman,2_Marie monogame,1,1,1,0,1,0,0,1,0,0,,0,0,0,0,0,0,0,1,1,0,0
112326,1,47,3,6,2_Primaire,0,Emploi,6.0,9.0,3,Atlantique,1,1,570.849707384657,2355045.85091727,24000.0,3.0,2_Primaire,4,0,0,0,1,0,0,0,0,0,1,1,3,0,0,588761.462729318,14.6720707548471,13.2857763937272,1,0,9.0,2,2,27.0,1,0,1,1,0,0,1,0,1,5,2_Musulman,2_Marie monogame,1,1,1,0,1,0,1,1,1,0,,0,0,0,0,0,0,0,0,0,0,0
112330,1,30,4,9,3_Secondaire1,2,Emploi,9.0,3.0,3,Atlantique,1,1,847.740904100882,1078283.86124093,0.0,,,1,1,0,1,1,0,0,0,0,0,1,1,4,0,0,1078283.86124093,13.8908813179038,13.8908813179038,1,0,4.0,2,1,,1,0,1,0,0,0,1,0,1,5,2_Musulman,1_Celibataire,1,1,1,0,1,0,0,1,0,1,,0,0,0,0,0,0,0,1,0,0,0
112384,1,44,9,17,5_Superieur,9,Emploi,11.0,1.0,3,Atlantique,1,1,570.849707384657,9279636.91119382,287000.0,4.0,3_Secondaire1,6,0,0,0,1,1,1,1,1,1,6,1,1,1,1,1546606.15186564,16.043332978048,14.25157350882,1,1,9.0,2,2,25.0,1,1,1,1,0,0,1,0,1,5,2_Musulman,2_Marie monogame,1,1,1,1,1,0,1,1,1,1,,0,0,0,0,0,0,0,0,0,0,0
112433,1,36,9,17,5_Superieur,8,Emploi,11.0,2.0,3,Atlantique,1,1,847.740904100882,3056310.57057375,34500.0,9.0,5_Superieur,4,1,0,1,1,0,0,0,1,0,2,1,3,1,1,764077.642643437,14.9327190506016,13.5464246894817,1,1,9.0,2,2,21.0,1,1,1,1,0,0,1,0,1,5,2_Musulman,2_Marie monogame,1,1,1,1,1,0,1,1,1,0,,0,0,0,0,0,0,0,1,0,0,0
113018,1,29,6,11,4_Secondaire2,2,Emploi,7.0,4.0,3,Atlantique,1,1,293.593947334678,2852351.01270839,0.0,4.0,3_Secondaire1,5,1,0,1,1,0,0,0,1,0,2,1,3,0,1,570470.202541678,14.8636541289278,13.2542162164937,1,0,9.0,2,2,25.0,1,1,1,0,0,0,1,0,1,28,2_Musulman,2_Marie monogame,1,1,1,1,1,0,1,1,0,0,,0,0,0,0,0,0,0,1,0,0,0
113045,0,32,3,6,2_Primaire,0,Emploi,6.0,9.0,3,Atlantique,1,1,510.59947716068,1201697.49063546,0.0,3.0,2_Primaire,1,1,0,1,1,0,0,0,1,0,2,1,3,1,1,1201697.49063546,13.9992456907184,13.9992456907184,1,0,9.0,3,6,25.0,1,1,1,1,0,0,1,0,1,30,3_Protestant/Celeste,6_Divorce/Separe,1,1,1,1,1,0,1,1,1,0,,0,0,0,0,0,0,0,1,0,0,0
113093,0,57,1,0,1_Aucun,0,Retraite,,,3,Atlantique,1,1,293.593947334678,2550052.33709717,12000.0,1.0,1_Aucun,9,1,0,1,0,0,0,0,0,0,0,1,1,1,1,283339.148566352,14.7516244412758,12.5543998639396,0,0,6.0,2,5,25.0,1,1,1,1,1,0,1,0,0,28,2_Musulman,5_Veuf/Veuve,1,1,1,1,1,0,1,1,1,0,,0,0,0,0,0,0,0,1,0,0,0
113118,1,33,4,9,3_Secondaire1,1,Emploi,8.0,9.0,3,Atlantique,1,1,293.593947334678,2059459.02268764,45000.0,1.0,1_Aucun,4,1,0,1,1,0,0,0,1,0,2,1,4,1,1,514864.75567191,14.5379538959318,13.1516595348119,1,0,45.0,1,2,25.0,1,1,1,1,0,0,1,0,1,28,1_Catholique,2_Marie monogame,1,1,1,1,1,0,1,1,1,0,,0,0,0,0,0,0,0,1,0,0,0
113144,1,37,9,17,5_Superieur,5,Emploi,11.0,3.0,3,Atlantique,1,1,293.593947334678,3554081.08628627,0.0,6.0,4_Secondaire2,3,0,0,0,1,0,0,0,1,0,2,1,3,0,1,1184693.69542876,15.0836071029363,13.9849948142682,1,1,1.0,2,2,30.0,1,1,1,1,0,0,1,1,1,28,2_Musulman,2_Marie monogame,1,1,1,1,1,0,1,1,0,1,,0,0,0,0,0,0,0,0,0,0,0
113194,1,37,1,0,1_Aucun,0,Retraite,,,3,Atlantique,1,1,293.593947334678,1600392.1194458,91500.0,1.0,1_Aucun,5,1,0,1,0,0,0,0,0,0,0,1,3,1,1,320078.42388916,14.2857592318378,12.6763213194037,0,0,9.0,2,2,30.0,1,0,1,0,1,1,1,0,0,28,2_Musulman,2_Marie monogame,1,1,1,1,1,0,1,1,0,0,,0,0,0,0,0,1,0,1,0,0,0
113219,1,42,4,9,3_Secondaire1,1,Etudiant,9.0,3.0,3,Atlantique,1,1,293.593947334678,739870.548950195,61000.0,,,2,1,0,1,1,0,0,0,0,0,1,1,3,1,0,369935.274475098,13.5142305160266,12.8210833354666,1,0,8.0,2,5,25.0,1,1,1,1,1,0,1,0,1,28,2_Musulman,5_Veuf/Veuve,1,1,1,0,1,0,1,1,1,0,,0,0,0,0,0,0,0,1,0,0,0
113244,1,57,6,11,4_Secondaire2,2,Emploi,5.0,9.0,3,Atlantique,1,1,293.593947334678,2450935.92802444,0.0,3.0,2_Primaire,3,1,0,1,1,0,0,0,0,0,1,1,3,1,0,816978.642674814,14.7119805210117,13.6133682323436,1,0,1.0,2,2,35.0,1,1,1,1,0,0,1,0,1,28,2_Musulman,2_Marie monogame,1,1,1,0,1,0,1,1,0,0,,0,0,0,0,0,0,0,1,0,0,0
113294,1,40,4,9,3_Secondaire1,1,Emploi,4.0,3.0,3,Atlantique,1,1,293.593947334678,3343097.49639893,82000.0,1.0,1_Aucun,9,1,0,1,1,0,0,0,1,0,2,1,4,1,1,371455.277377658,15.0224083293201,12.8251837519838,1,0,1.0,2,2,25.0,1,1,1,1,0,0,1,1,1,28,2_Musulman,2_Marie monogame,1,1,1,1,1,0,1,1,1,0,,0,0,0,0,0,0,0,1,0,0,0
113323,1,37,4,9,3_Secondaire1,1,Emploi,8.0,9.0,3,Atlantique,1,1,510.59947716068,1505798.42431641,75000.0,6.0,4_Secondaire2,4,1,0,1,1,0,0,0,0,0,1,1,3,1,0,376449.606079102,14.224833829988,12.8385394688681,1,0,5.0,2,2,25.0,1,1,1,1,0,0,1,0,1,30,2_Musulman,2_Marie monogame,1,1,1,0,1,0,1,1,1,0,,0,0,0,0,0,0,0,1,0,0,0
113346,1,36,4,9,3_Secondaire1,1,Emploi,8.0,4.0,3,Atlantique,1,1,510.59947716068,2967815.0997576,210200.0,3.0,2_Primaire,6,1,1,1,0,0,0,0,0,0,0,1,3,0,1,494635.849959601,14.9033365834035,13.1115771141754,1,0,9.0,2,2,25.0,1,1,1,1,0,0,1,0,1,30,2_Musulman,2_Marie monogame,1,1,1,1,1,0,1,1,0,0,,0,0,0,0,0,0,1,1,0,0,0
113376,1,34,3,6,2_Primaire,0,Emploi,5.0,10.0,3,Atlantique,1,1,510.59947716068,3992976.64550536,167200.0,6.0,4_Secondaire2,7,1,0,1,1,1,0,0,1,0,3,1,3,1,1,570425.235072194,15.2000475371691,13.2541373881138,1,0,6.0,2,2,27.0,1,1,1,1,0,0,1,0,1,30,2_Musulman,2_Marie monogame,1,1,1,1,1,0,1,1,1,1,,0,0,0,0,0,0,0,1,0,0,0
114006,1,55,3,6,2_Primaire,1,Emploi,4.0,9.0,3,Atlantique,1,1,276.1543086285,2529749.93545968,201300.0,1.0,1_Aucun,6,1,0,1,0,0,0,0,0,0,0,1,1,1,1,421624.98924328,14.7436310160795,12.9518715468514,1,0,8.0,2,2,30.0,1,1,1,1,0,0,1,0,1,8,2_Musulman,2_Marie monogame,1,1,1,1,1,0,1,1,0,0,,0,0,0,0,0,0,0,1,0,0,0
114022,1,48,4,9,3_Secondaire1,1,Emploi,11.0,9.0,3,Atlantique,1,1,276.1543086285,2595779.548863,480600.0,3.0,2_Primaire,12,1,0,1,0,0,0,0,0,0,0,1,1,1,1,216314.96240525,14.769397433656,12.284490783868,1,0,12.0,2,3,25.0,1,1,1,1,0,0,1,0,1,8,2_Musulman,3_Marie polygame,1,1,1,1,1,0,1,1,0,0,,0,0,0,0,0,0,0,1,0,0,0
114037,1,46,1,0,1_Aucun,0,Emploi,5.0,9.0,3,Atlantique,1,1,276.1543086285,2659050.81175886,136100.0,1.0,1_Aucun,8,1,0,1,1,0,0,0,1,0,2,1,4,1,1,332381.351469857,14.7934797793915,12.7140382377117,0,0,6.0,2,2,23.0,1,0,1,1,0,0,1,0,0,9,2_Musulman,2_Marie monogame,1,1,1,1,1,0,1,1,0,0,,0,0,0,0,0,0,0,1,0,0,0
114052,0,73,1,0,1_Aucun,0,Retraite,,,3,Atlantique,1,1,276.1543086285,932561.097473144,0.0,1.0,1_Aucun,1,1,0,1,0,0,0,0,0,0,0,1,1,1,1,932561.097473144,13.7456899484322,13.7456899484322,0,0,9.0,2,1,,1,0,1,1,1,0,1,0,0,8,2_Musulman,1_Celibataire,1,1,1,1,1,0,1,1,0,0,,0,0,0,0,0,0,0,1,0,0,0
114067,1,41,4,9,3_Secondaire1,1,Emploi,8.0,9.0,3,Atlantique,1,1,276.1543086285,2628105.91755022,42900.0,3.0,2_Primaire,5,0,0,0,0,0,0,0,0,0,0,1,3,0,1,525621.183510045,14.7817739612563,13.1723360488222,1,0,8.0,2,2,25.0,1,1,1,1,0,0,1,0,1,9,2_Musulman,2_Marie monogame,1,1,1,1,1,0,1,1,0,0,,0,0,0,0,0,0,0,0,0,0,0
114082,0,49,4,9,3_Secondaire1,1,Emploi,6.0,9.0,3,Atlantique,1,1,276.1543086285,4878743.4097726,170000.0,4.0,3_Secondaire1,5,0,0,1,1,0,1,0,1,1,4,1,1,1,1,975748.68195452,15.4003982466736,13.7909603342395,1,0,9.0,2,5,23.0,1,1,1,1,0,0,1,0,1,8,2_Musulman,5_Veuf/Veuve,1,1,1,1,1,0,1,1,1,0,,0,0,0,0,0,0,0,0,1,0,0
114098,1,35,9,17,5_Superieur,9,Emploi,9.0,1.0,3,Atlantique,1,1,276.1543086285,4038843.53376116,110000.0,6.0,4_Secondaire2,5,0,0,0,1,0,1,1,1,0,4,1,3,1,1,807768.706752232,15.2114689549393,13.6020310425052,1,1,9.0,2,2,29.0,1,1,1,1,0,0,1,0,1,8,2_Musulman,2_Marie monogame,1,1,1,1,1,0,1,1,1,0,,0,0,0,0,0,0,0,0,0,0,0
114113,0,54,4,9,3_Secondaire1,2,Retraite,,,3,Atlantique,1,1,276.1543086285,2125969.21064104,25700.0,4.0,3_Secondaire1,3,0,0,0,1,0,0,0,0,0,1,1,1,1,1,708656.403547015,14.5697383554843,13.4711260668162,1,0,9.0,2,5,23.0,1,1,1,1,0,0,1,0,1,8,2_Musulman,5_Veuf/Veuve,1,1,1,1,1,0,1,1,0,0,,0,0,0,0,0,0,0,0,0,0,0
114128,0,44,1,0,1_Aucun,0,Menagere,10.0,9.0,3,Atlantique,1,1,276.1543086285,2804968.41922433,152800.0,1.0,1_Aucun,5,1,0,1,0,0,0,0,0,0,0,1,1,1,1,560993.683844866,14.846902838132,13.2374649256979,0,0,44.0,1,6,30.0,1,1,1,1,0,0,1,0,1,8,1_Catholique,6_Divorce/Separe,1,1,1,1,1,0,1,1,1,0,,0,0,0,0,0,0,0,1,0,0,0
114158,0,67,1,0,1_Aucun,0,Retraite,,,3,Atlantique,1,1,276.1543086285,1406163.71661377,0.0,1.0,1_Aucun,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1406163.71661377,14.1563757859778,14.1563757859778,0,0,9.0,2,1,,1,1,1,1,1,0,1,0,1,10,2_Musulman,1_Celibataire,1,1,1,1,1,0,1,1,1,0,,0,0,0,0,0,0,0,0,0,0,0
114174,1,56,1,0,1_Aucun,0,Emploi,8.0,9.0,3,Atlantique,1,1,276.1543086285,1767084.08040946,60000.0,1.0,1_Aucun,7,1,0,1,0,0,0,0,0,0,0,0,2,0,1,252440.582915637,14.3848413338763,12.438931184821,0,0,9.0,2,2,25.0,1,0,1,1,0,0,1,0,1,9,2_Musulman,2_Marie monogame,1,0,1,1,0,0,1,0,0,0,,0,0,0,0,0,0,0,1,0,0,0
114204,1,43,1,0,1_Aucun,0,Menagere,6.0,9.0,3,Atlantique,1,1,276.1543086285,2530302.26220703,67700.0,1.0,1_Aucun,6,0,0,0,0,0,0,0,0,0,0,1,3,1,1,421717.043701172,14.7438493247957,12.9520898555676,0,0,,1,2,25.0,11,0,1,0,0,0,1,0,1,9,1_Catholique,2_Marie monogame,1,1,1,1,1,0,1,1,1,0,,0,0,0,0,0,0,0,0,0,0,0
115003,1,30,4,9,3_Secondaire1,2,Emploi,11.0,9.0,3,Atlantique,1,1,519.044085909969,1943192.74255371,18600.0,1.0,1_Aucun,3,1,0,1,1,0,0,0,0,0,1,1,3,0,0,647730.91418457,14.4798429218719,13.3812306332038,1,0,9.0,2,2,22.0,1,0,1,1,0,0,1,0,1,22,2_Musulman,2_Marie monogame,1,1,1,0,1,0,1,1,0,0,,0,0,0,0,0,0,0,1,0,0,0
